"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774587235943465444","Sun Mar 31 23:59:01 +0000 2024","0","Perasaanku sekarang lagi dipenuhi sama rasa cintaku ke seseorang dan aku berusaha buat itu","1774587235943465444","","","in","","0","0","0","https://x.com/mahvudjaynah/status/1774587235943465444","1261081393","mahvudjaynah"
"1774418367820230748","Sun Mar 31 23:56:37 +0000 2024","0","@odankerwin @zahratunnisaf Kata siapa bre gw lebih dominan penumpang yang ngomel padahal ya dia yang ngasih alamat kita kan driver nganter sesuai titik ","1774586629228843143","","odankerwin","in","Gambir, Indonesia","0","0","0","https://x.com/DimasArik21/status/1774586629228843143","1765021871240777728","DimasArik21"
"1774586058107433186","Sun Mar 31 23:54:21 +0000 2024","0","Win streak puasa pecah 1 ","1774586058107433186","","","in","","0","0","0","https://x.com/ItsCamoueryTwt/status/1774586058107433186","1044082794","ItsCamoueryTwt"
"1774585911818527042","Sun Mar 31 23:53:46 +0000 2024","21","Udah lama ga berangkat naik KRL https://t.co/EtOLAuERH7","1774585911818527042","https://pbs.twimg.com/media/GKCYeQObMAAMDWw.jpg","","in","","0","2","1","https://x.com/DukuhAtasBNI2/status/1774585911818527042","1504321891070185480","DukuhAtasBNI2"
"1774418367820230748","Sun Mar 31 23:52:50 +0000 2024","0","@zahratunnisaf Lah gw juga begitu malah ku gratisin misal ada kesalahan dari saya misal ntah itu batrei motor abis entah itu kesalahan lalu lintas Indonesia juga ada kok meskipun tidak semua","1774585676035666389","","zahratunnisaf","in","Gambir, Indonesia","0","0","0","https://x.com/DimasArik21/status/1774585676035666389","1765021871240777728","DimasArik21"
"1774584044187242942","Sun Mar 31 23:52:28 +0000 2024","0","xi xixixixi.........","1774585587074470288","","dimasbagus9988","in","","0","1","0","https://x.com/dimasbagus9988/status/1774585587074470288","1720023455436099584","dimasbagus9988"
"1774351019738329089","Sun Mar 31 23:52:14 +0000 2024","0","@pelangicoming @Muhamma28175295 @tiesym @MafiaWasit dr jaman evan dimas sampe egy witan masalahnya selalu dan selalu ga betah paling template biasanya masalah keluarga wkwkwk. harapan satu2nya ada di marceng yg keknya agak wani jg disana masi seumur jagung sih but we'll see klo nanti tiba2 dia pulang alasan keluarga ya kelar","1774585528463327691","","pelangicoming","in","","0","2","0","https://x.com/SkylerWhore/status/1774585528463327691","1657656257808052226","SkylerWhore"
"1774578302428344567","Sun Mar 31 23:51:37 +0000 2024","0","@urfavboiiz Gabisa","1774585373555036415","","urfavboiiz","in","","0","0","0","https://x.com/DukuhAtasBNI2/status/1774585373555036415","1504321891070185480","DukuhAtasBNI2"
"1774048415498015016","Sun Mar 31 23:50:33 +0000 2024","1","@Dimas_Aldiansah Met puasa yaaaa moga lancaaar ️","1774585104603697635","","Dimas_Aldiansah","in","","0","1","0","https://x.com/elmiraeff/status/1774585104603697635","46309974","elmiraeff"
"1774585004552802477","Sun Mar 31 23:50:09 +0000 2024","0","Wuih bareng anak Hinatazaka46","1774585004552802477","","","in","","0","0","0","https://x.com/ItsCamoueryTwt/status/1774585004552802477","1044082794","ItsCamoueryTwt"
"1774583457089503591","Sun Mar 31 23:47:37 +0000 2024","0","@PTJASAMARGA ada yang celaka truk pecah ban. Udh ada petugas https://t.co/t4kE2Dopzx","1774584363281461447","https://pbs.twimg.com/media/GKCXEZbaMAAnmBj.jpg","dimasrsw","in","Jakarta Capital Region","0","1","0","https://x.com/dimasrsw/status/1774584363281461447","1464423978","dimasrsw"
"1774583602162110578","Sun Mar 31 23:44:35 +0000 2024","1","Setidaknya mereka punya satu sama lain dan saling mencintai. Gak kayak lo modelan orang kayak tai yg dapet affection cuma dari modal kontol lo bisa dipakek apa kagak.","1774583602162110578","","","in","","0","0","0","https://x.com/mahvudjaynah/status/1774583602162110578","1261081393","mahvudjaynah"
"1774583457089503591","Sun Mar 31 23:44:00 +0000 2024","0","@PTJASAMARGA tol Pd Ranji arah Ciledug/Joglo macet https://t.co/4wsVvSnE21","1774583457089503591","https://pbs.twimg.com/media/GKCWPo-bIAAbXpx.jpg","PTJASAMARGA","in","Jakarta Capital Region","0","2","0","https://x.com/dimasrsw/status/1774583457089503591","1464423978","dimasrsw"
"1774582748902289526","Sun Mar 31 23:41:12 +0000 2024","0","Wkwkwk april mop","1774582748902289526","","","in","","0","0","0","https://x.com/coudimho/status/1774582748902289526","1629712795","coudimho"
"1774475463752314991","Sun Mar 31 23:39:05 +0000 2024","0","@muhammaroke jgn suudzon","1774582217500762454","","BarisanPemudaRI","in","Indonesia","0","0","0","https://x.com/Dimas_sigitp/status/1774582217500762454","872256088455786497","Dimas_sigitp"
"1774406795500671443","Sun Mar 31 23:36:57 +0000 2024","0","@kegblgnunfaedh Pasti menjadi hal terbiasa akhirnya kena batunya ","1774581681745465501","","kegblgnunfaedh","in","Gambir, Indonesia","0","0","0","https://x.com/DimasArik21/status/1774581681745465501","1765021871240777728","DimasArik21"
"1774296405282320677","Sun Mar 31 23:28:54 +0000 2024","0","@kegblgnunfaedh Gimana ini TNI masa satu kompi di bunuh sendiri pak","1774579652964778336","","kegblgnunfaedh","in","Gambir, Indonesia","0","0","0","https://x.com/DimasArik21/status/1774579652964778336","1765021871240777728","DimasArik21"
"1774392845178425541","Sun Mar 31 23:27:21 +0000 2024","0","@A_ZeeJKT48 Aku kangennnn","1774579266174460207","","_zeeasadel","in","","0","0","0","https://x.com/DimasBayuPray96/status/1774579266174460207","1427391165070905362","DimasBayuPray96"
"1774579250945053021","Sun Mar 31 23:27:18 +0000 2024","0","Bangun-bangun mata kanan merah banget mana belekan pula. Hadeh.","1774579250945053021","","","in","MDNI.","0","1","0","https://x.com/phllocaiist/status/1774579250945053021","1612094092615495680","phllocaiist"
"1774541182464614556","Sun Mar 31 22:12:56 +0000 2024","0","@kriptoddd @Imaginary_Ones @ParamLaboratory @GetBlockGames Belom ada info lanjut lagi ditunggu aja ya $BUBBLE $BLOCK $PARAM","1774560537936122221","","zkkripto","in","","0","0","0","https://x.com/Tousnesol_/status/1774560537936122221","1203709072819642369","Tousnesol_"
"1774438738829213927","Sun Mar 31 22:11:33 +0000 2024","0","@kangdede78 Pemimpin ngawur","1774560187837501864","","kangdede78","in","","0","0","0","https://x.com/dimasaitu_/status/1774560187837501864","116132999","dimasaitu_"
"1774543078327808198","Sun Mar 31 22:09:16 +0000 2024","0","@reze_tolka @idn_abroad Kalo bener sikat aja tuh Dimas diumur 27 tahun cocok lah ke Liga Malaysia","1774559613314343415","","reze_tolka","in","","0","0","0","https://x.com/oL0fRPXaen25817/status/1774559613314343415","1681555585240825856","oL0fRPXaen25817"
"1774478254453452943","Sun Mar 31 22:06:04 +0000 2024","0","@97O1fm apa anj apa","1774558809958293908","","97O1fm","in","kno - yia","0","0","0","https://x.com/willbehers_/status/1774558809958293908","1101859766651908096","willbehers_"
"1774558389735145770","Sun Mar 31 22:04:24 +0000 2024","0","JUJUR HARI INI SAHURNYA BENER2 20 MENIT SEBELUM ADZAN","1774558389735145770","","","in","kno - yia","0","1","0","https://x.com/willbehers_/status/1774558389735145770","1101859766651908096","willbehers_"
"1774558158733844801","Sun Mar 31 22:03:29 +0000 2024","1","yay aku sudah diabsen aku jadi semangat ngampus https://t.co/OEVEIO8lDE","1774558158733844801","https://pbs.twimg.com/amplify_video_thumb/1774558071182032896/img/qDX3Ynozk7SgjqIU.jpg","","in","Jakarta Capital Region","0","8","0","https://x.com/qrettylies/status/1774558158733844801","926414894722793472","qrettylies"
"1774470798042116370","Sun Mar 31 22:01:31 +0000 2024","0","@eackermine marah2 trus","1774557665169129572","","eackermine","in","kno - yia","0","0","0","https://x.com/willbehers_/status/1774557665169129572","1101859766651908096","willbehers_"
"1774556323386188059","Sun Mar 31 21:56:11 +0000 2024","0","Sedang menanti keanehan april mop tahun ini","1774556323386188059","","","in","","0","0","0","https://x.com/mdimastrisandi/status/1774556323386188059","1042294044502589440","mdimastrisandi"
"1774471242374083011","Sun Mar 31 21:55:49 +0000 2024","0","@liptintgincu @mibluw amiiiiin samawa yaaa DeDi (Devita Dimas) ","1774556230121554219","","liptintgincu","in","On My Way","0","1","0","https://x.com/AuUurelRN/status/1774556230121554219","227876177","AuUurelRN"
"1774554494573121734","Sun Mar 31 21:55:27 +0000 2024","0","@Dimas_Aldiansah ngecet kuriak meli tanaman","1774556136735375451","","Dimas_Aldiansah","in","","0","2","0","https://x.com/ayamtirex/status/1774556136735375451","1115922610175397889","ayamtirex"
"1774395269389652258","Sun Mar 31 21:52:44 +0000 2024","0","@proclaro_lover Jadi di data pak Ganjar brp %?","1774555452413718604","","proclaro_lover","in","Jakarta Capital Region","0","0","0","https://x.com/dimasrsw/status/1774555452413718604","1464423978","dimasrsw"
"1774554887650697701","Sun Mar 31 21:52:41 +0000 2024","0","@HabisNontonFilm Puasa ga boleh bohong https://t.co/Aet5JZRsOD","1774555441185562935","https://pbs.twimg.com/tweet_video_thumb/GKB8wBia8AA8esn.jpg","HabisNontonFilm","in","Marche, Italy","0","0","0","https://x.com/Dimas_Aldiansah/status/1774555441185562935","284419778","Dimas_Aldiansah"
"1774552680909967831","Sun Mar 31 21:52:17 +0000 2024","0","@mvlrma Baru cair nih","1774555339305918825","","mvlrma","in","Cambridge, England","0","1","0","https://x.com/dimasdodii/status/1774555339305918825","1452928104","dimasdodii"
"1774555194527023371","Sun Mar 31 21:51:42 +0000 2024","0","Hari kaori sedunia","1774555194527023371","","","in","stat uns 24","0","0","0","https://x.com/jungmobatak/status/1774555194527023371","1315810877954691072","jungmobatak"
"1774548735697227889","Sun Mar 31 21:26:02 +0000 2024","0","dunia udah ga baik-baik aja since dimas mulai untuk sahur dan puasa (at least sampe dia keluar dari rumah nanti)","1774548735697227889","","","in","","0","0","0","https://x.com/spaceofsam/status/1774548735697227889","1429748062126182404","spaceofsam"
"1774476184560271593","Sun Mar 31 21:25:39 +0000 2024","0","@gasukagelaiii bisnis jual beli reptil","1774548638502645855","","pndrdty","in","","0","0","0","https://x.com/DimasRa63032257/status/1774548638502645855","1607729373037363200","DimasRa63032257"
"1774548632781615337","Sun Mar 31 21:25:38 +0000 2024","0","siapa yang udah meninggal nonton windut","1774548632781615337","","","in","Jakarta Capital Region","0","2","0","https://x.com/qrettylies/status/1774548632781615337","926414894722793472","qrettylies"
"1774548409443385349","Sun Mar 31 21:24:44 +0000 2024","0","Mata kiri kedutan mulu dari kemaren mau dapet duit 271 T kali ya","1774548409443385349","","","in","Kosovo","0","0","0","https://x.com/DimasRezpector_/status/1774548409443385349","555086563","DimasRezpector_"
"1774539538037436707","Sun Mar 31 21:24:34 +0000 2024","0","@xlvhlxv Kenapa harus anomali bekasi?","1774548364069335093","","xlvhlxv","in","Marche, Italy","0","0","0","https://x.com/Dimas_Aldiansah/status/1774548364069335093","284419778","Dimas_Aldiansah"
"1774548329118240853","Sun Mar 31 21:24:25 +0000 2024","0","Biscuit isi selai buah. Slai Olla #SawityowitEdisiJKT48","1774548329118240853","","","in","Bojonegoro, Indonesia","0","0","1","https://x.com/TheManInAugust/status/1774548329118240853","1097114630709686273","TheManInAugust"
"1774543078327808198","Sun Mar 31 21:21:25 +0000 2024","0","@idn_abroad min gua dapet info dari media malaysia kalau klun Kelantan mau datengin dimas drajad bener gk? thanks","1774547571584987298","","idn_abroad","in","","0","1","0","https://x.com/reze_tolka/status/1774547571584987298","1587850252677439488","reze_tolka"
"1774547411052147166","Sun Mar 31 21:20:46 +0000 2024","0","Lagu jkt48 tentang sandwich biscuit rasa coklat. Sweet &amp; Better #SawityowitEdisiJKT48","1774547411052147166","","","in","Bojonegoro, Indonesia","0","0","1","https://x.com/TheManInAugust/status/1774547411052147166","1097114630709686273","TheManInAugust"
"1774547146794275114","Sun Mar 31 21:19:43 +0000 2024","0","Tenang ini semua tentang dunia","1774547146794275114","","","in","ÜT: -7.53597,110.59597","0","0","0","https://x.com/Dimasmplux/status/1774547146794275114","414652480","Dimasmplux"
"1774542343292727373","Sun Mar 31 21:19:32 +0000 2024","0","@CErine_JKT48 udaah","1774547097070784526","","CErine_JKT48","in","Vormir","0","0","0","https://x.com/dimasfachrudin/status/1774547097070784526","114163354","dimasfachrudin"
"1774543574153207942","Sun Mar 31 21:19:04 +0000 2024","0","@Adeliner_ID Kok tiba gini minn","1774546979504398535","","Delynessence","in","","0","0","0","https://x.com/Dim_dimmm_/status/1774546979504398535","1712515672809549825","Dim_dimmm_"
"1774489509977321657","Sun Mar 31 21:18:43 +0000 2024","0","@felindraputuuu Penyakit sekaligus obat wong loro ati yoan","1774546894087442482","","felindraputuuu","in","55515","0","0","0","https://x.com/dimassaaryaa/status/1774546894087442482","1394497400245391368","dimassaaryaa"
"1774539219442225428","Sun Mar 31 21:18:06 +0000 2024","0","@DimasBhagavad makasi pak Jokowi n mas Dimas ","1774546736331284533","","DimasBhagavad","in","","0","1","0","https://x.com/calonnistriiii/status/1774546736331284533","1717193329455312896","calonnistriiii"
"1774544964015530232","Sun Mar 31 21:17:34 +0000 2024","0","@majungkuuq Kenapa niken?","1774546605296975983","","majungkuuq","in","","0","0","0","https://x.com/dimasre27u/status/1774546605296975983","1675109514","dimasre27u"
"1774521519064174931","Sun Mar 31 21:16:09 +0000 2024","0","@seIenophile_ Kamu ya","1774546248621793770","","seIenophile_","in","soc","0","0","0","https://x.com/dimasgetmail/status/1774546248621793770","4163495112","dimasgetmail"
"1774546209304347036","Sun Mar 31 21:16:00 +0000 2024","0","Merk detergen yg jadi member jkt48. So kLyn #SawityowitEdisiJKT48","1774546209304347036","","","in","Bojonegoro, Indonesia","0","0","0","https://x.com/TheManInAugust/status/1774546209304347036","1097114630709686273","TheManInAugust"
"1774334659050299876","Sun Mar 31 21:14:14 +0000 2024","0","@tempecrispi @HabisNontonFilm Eneng aku dimas sugiono","1774545767010849154","","tempecrispi","in","Yogyakarta, Indonesia","0","0","0","https://x.com/DimasBhagavad/status/1774545767010849154","1359053456900648961","DimasBhagavad"
"1774539219442225428","Sun Mar 31 21:14:13 +0000 2024","0","@tuanputeriiiiii Selamat tambah tua semoga tambah baik semuanya.. https://t.co/klkd2pq31b","1774545761549856991","https://pbs.twimg.com/ext_tw_video_thumb/1774545560349073408/pu/img/XHHXIh9HHsWSkbx4.jpg","calonnistriiii","in","Yogyakarta, Indonesia","0","1","0","https://x.com/DimasBhagavad/status/1774545761549856991","1359053456900648961","DimasBhagavad"
"1774544034821734662","Sun Mar 31 21:12:38 +0000 2024","0","@Greesel_JKT48 baru selesai","1774545361128071266","","Greesel_JKT48","in","","0","0","0","https://x.com/Dimas_cp11/status/1774545361128071266","1656254196906344450","Dimas_cp11"
"1774469354870210708","Sun Mar 31 20:27:34 +0000 2024","0","@Fajarfz2 @kangkopisayang keren","1774534022028488963","","Smelllguud","hu","","0","0","0","https://x.com/Jerapahjantan69/status/1774534022028488963","1573580665731579904","Jerapahjantan69"
"1774533977950613925","Sun Mar 31 20:27:24 +0000 2024","0","Lebih jauh gw SMA gak pernah ada kegiatan pramuka SMP malah menjadi kegiatan ekstrakulikuler pilihan bukan wajib SD sedikit proper namun ya ada masalah keuangan jadinya ya gitu deh.","1774533977950613925","","","in","","0","0","0","https://x.com/dimasharikuat/status/1774533977950613925","1562651684761128971","dimasharikuat"
"1774488977451749669","Sun Mar 31 20:26:47 +0000 2024","0","@Butterflybiru teteknya bikin sange","1774533825865146389","","Butterflybiru","in","","0","1","0","https://x.com/Jerapahjantan69/status/1774533825865146389","1573580665731579904","Jerapahjantan69"
"1774477029536346134","Sun Mar 31 20:25:58 +0000 2024","0","@xhafiree udh masak sih. 2 bungkus.","1774533617731178884","","nantiduls","in","","0","0","0","https://x.com/dimas_aldrian/status/1774533617731178884","57945984","dimas_aldrian"
"1774353224314790369","Sun Mar 31 20:22:43 +0000 2024","0","@worksfess Umur segitu masih bisa kerja kok nder. Minimal kerja di outsourcing. Kecuali situ DENIAL. Yang kalo tidak di perusahaan A tidak mau kerja. So jangan pilih-pilih ya nder. Semangat!","1774532801909670370","","worksfess","in","West Java, Indonesia","0","0","0","https://x.com/adimasnugrahaa_/status/1774532801909670370","1575066429627727872","adimasnugrahaa_"
"1774523995746123984","Sun Mar 31 20:18:33 +0000 2024","0","@mlbbfess gaaman sumpah dah","1774531751655936497","","mlbbfess","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/Dimasmuchlis1/status/1774531751655936497","1324908598422458368","Dimasmuchlis1"
"1774530567142621369","Sun Mar 31 20:16:18 +0000 2024","0","@jesslynnn_ca hadir ci","1774531185441652739","","jesslynnn_ca","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/Dimasmuchlis1/status/1774531185441652739","1324908598422458368","Dimasmuchlis1"
"1774527471712616627","Sun Mar 31 20:12:45 +0000 2024","0","@dimashwn @IndiHome @dimashwn Kak Dimas meskipun perangkat yang terhubung tidak melakukan aktifitas internet namun statusnyatetap online. Silakan kurangi pengguna ya Kak. -Uje","1774530290947641700","","dimashwn","in","Indonesia","1","0","0","https://x.com/IndiHomeCare/status/1774530290947641700","765035200896118789","IndiHomeCare"
"1774460483145539865","Sun Mar 31 20:12:07 +0000 2024","1","@ebiipurai Mana coba liat","1774530132684005540","","ebiipurai","in","","0","0","0","https://x.com/DimasAr04227956/status/1774530132684005540","1301331227274653697","DimasAr04227956"
"1773687661909225775","Sun Mar 31 20:10:46 +0000 2024","0","@semductive @aijbaja Mantep toketnya","1774529794405015909","","semductive","in","","0","1","0","https://x.com/DimasAr04227956/status/1774529794405015909","1301331227274653697","DimasAr04227956"
"1774527471712616627","Sun Mar 31 20:09:24 +0000 2024","1","@IndiHomeCare @IndiHome Itu bukan solusi. Punya saya 30 mbps. Ini juga pagi2. Gaada yg makai.","1774529449587023964","","IndiHomeCare","in","Kudus, Indonesia","0","1","0","https://x.com/dimashwn/status/1774529449587023964","356052149","dimashwn"
"1774475908474433702","Sun Mar 31 20:08:22 +0000 2024","0","@dhevitaermayuna Met pagi","1774529188269343174","","RoomMessenger","in","","0","0","0","https://x.com/DimasAr04227956/status/1774529188269343174","1301331227274653697","DimasAr04227956"
"1774421615000133632","Sun Mar 31 20:07:12 +0000 2024","0","@boby884751 laju kelahh","1774528894978465997","","boby884751","in","","0","0","0","https://x.com/mainlembut/status/1774528894978465997","1596350626359046149","mainlembut"
"1774527471712616627","Sun Mar 31 20:04:29 +0000 2024","0","@dimashwn @IndiHome @dimashwn Hai Kak Dimas. Jaringan di nomor internet akhiran 915 terpantau online dengan 6 device terhubung pengguna wifi Kakak telah melebihi optimum device. 1/2 -Uje","1774528210992279565","","dimashwn","in","Indonesia","0","0","0","https://x.com/IndiHomeCare/status/1774528210992279565","765035200896118789","IndiHomeCare"
